Usia,Jenis_Kelamin,Status_Perkawinan,Jumlah_Anak,Pendidikan,Produk_Tabungan,Produk_Deposito,Produk_Kartu_Kredit,Pendapatan,Riwayat_Transaksi,Saldo_Rata_rata,Jalur_Pembukaan
53,Laki-laki,Menikah,3,SMA,1,0,0,3458,96,7278,Marketing
36,Perempuan,Menikah,4,SMA,1,1,1,7572,78,8614,Aplikasi Digital
53,Laki-laki,Belum Menikah,0,Magister,0,1,1,3783,70,4570,Marketing
62,Perempuan,Menikah,1,Sarjana,0,1,0,5036,0,1061,Aplikasi Digital
48,Laki-laki,Belum Menikah,1,SMA,1,1,0,5882,22,4315,Aplikasi Digital
40,Laki-laki,Belum Menikah,0,Sarjana,1,1,1,4497,62,3621,Aplikasi Digital
49,Laki-laki,Belum Menikah,2,Sarjana,0,0,1,7625,22,9565,Aplikasi Digital
41,Perempuan,Menikah,3,Magister,1,0,0,5314,56,8461,Marketing
22,Laki-laki,Belum Menikah,0,Magister,0,0,0,4693,76,2240,Marketing
34,Laki-laki,Menikah,2,Magister,0,0,1,3397,2,6823,Marketing
38,Perempuan,Menikah,1,SMA,1,0,1,6000,7,7712,Marketing
64,Perempuan,Belum Menikah,0,SMA,1,1,1,3168,89,8071,Cabang
22,Laki-laki,Belum Menikah,2,Magister,1,1,1,4893,69,4224,Marketing
63,Laki-laki,Menikah,4,Magister,0,0,1,2101,67,6441,Marketing
32,Perempuan,Cerai,2,SMA,1,0,1,4437,65,2808,Marketing
18,Perempuan,Cerai,1,Magister,1,0,1,3344,12,4117,Aplikasi Digital
40,Laki-laki,Cerai,4,Sarjana,0,1,1,7296,87,4282,Marketing
48,Laki-laki,Cerai,4,SMA,1,0,0,6067,18,5654,Cabang
21,Laki-laki,Menikah,0,SMA,0,1,0,7559,61,6934,Aplikasi Digital
28,Perempuan,Menikah,2,Magister,0,0,0,3490,79,2258,Marketing
39,Perempuan,Menikah,4,Magister,1,1,0,3630,29,1405,Marketing
52,Laki-laki,Cerai,3,Sarjana,0,1,1,3004,43,6382,Aplikasi Digital
34,Perempuan,Cerai,2,Magister,1,0,0,6241,34,4041,Cabang
29,Perempuan,Cerai,2,Sarjana,1,1,0,3964,81,1213,Marketing
60,Perempuan,Cerai,2,Magister,1,1,1,2642,89,7615,Cabang
26,Laki-laki,Belum Menikah,1,Magister,1,0,1,5305,42,7612,Marketing
41,Perempuan,Menikah,1,SMA,0,0,0,5834,69,5355,Cabang
27,Perempuan,Cerai,1,Sarjana,1,0,1,5801,93,8852,Marketing
49,Perempuan,Belum Menikah,0,SMA,0,0,1,5321,0,5270,Cabang
36,Laki-laki,Belum Menikah,0,Magister,0,0,0,5653,2,8046,Cabang
25,Perempuan,Cerai,0,Magister,1,0,1,3437,88,1140,Cabang
58,Laki-laki,Menikah,4,SMA,1,0,1,5475,33,7550,Aplikasi Digital
22,Perempuan,Belum Menikah,0,Magister,0,0,0,7512,11,8739,Aplikasi Digital
59,Perempuan,Menikah,3,SMA,0,0,0,7555,97,4197,Cabang
22,Perempuan,Menikah,0,Sarjana,1,1,0,3035,60,7493,Marketing
21,Perempuan,Cerai,1,Magister,0,1,0,6606,68,1815,Marketing
23,Laki-laki,Menikah,3,Magister,0,1,1,7847,0,4410,Aplikasi Digital
61,Perempuan,Menikah,0,Sarjana,1,1,0,5886,85,7337,Marketing
42,Perempuan,Cerai,4,Sarjana,0,0,0,2343,94,4174,Marketing
38,Perempuan,Menikah,4,Sarjana,0,1,0,6064,22,1544,Cabang
44,Laki-laki,Cerai,1,Magister,1,1,1,5725,30,5857,Marketing
38,Perempuan,Cerai,3,Sarjana,1,1,1,6279,66,1094,Cabang
35,Perempuan,Cerai,2,Sarjana,1,0,1,2245,73,3423,Cabang
23,Perempuan,Menikah,2,SMA,1,0,0,6795,17,3030,Cabang
25,Perempuan,Cerai,4,Magister,0,1,0,2831,92,5267,Cabang
22,Perempuan,Cerai,1,Magister,1,0,1,2475,68,5081,Marketing
54,Perempuan,Cerai,1,SMA,0,0,0,6128,94,9683,Cabang
52,Laki-laki,Cerai,2,Sarjana,0,1,0,6223,0,1982,Marketing
55,Laki-laki,Menikah,1,Sarjana,1,1,1,6910,74,6316,Marketing
54,Laki-laki,Belum Menikah,1,Magister,0,1,1,4297,49,5630,Marketing
19,Perempuan,Belum Menikah,1,Magister,0,0,1,2387,4,6777,Cabang
19,Perempuan,Belum Menikah,1,SMA,1,0,1,5880,37,3905,Aplikasi Digital
57,Laki-laki,Belum Menikah,0,Sarjana,1,1,1,6518,49,8320,Cabang
36,Perempuan,Cerai,1,SMA,0,1,0,2866,66,4926,Marketing
38,Laki-laki,Cerai,1,Magister,1,1,1,3896,76,5347,Cabang
40,Perempuan,Cerai,2,SMA,1,0,1,6851,22,7527,Marketing
47,Perempuan,Belum Menikah,3,SMA,0,1,1,6009,86,3851,Aplikasi Digital
28,Laki-laki,Menikah,3,SMA,0,1,0,3112,38,1087,Cabang
37,Laki-laki,Cerai,3,SMA,0,1,0,5705,17,2907,Aplikasi Digital
57,Laki-laki,Belum Menikah,2,Magister,1,1,1,2000,85,9461,Aplikasi Digital
22,Laki-laki,Cerai,4,Magister,0,0,1,7680,63,5917,Aplikasi Digital
58,Perempuan,Belum Menikah,3,SMA,1,0,1,3261,43,1919,Cabang
42,Laki-laki,Cerai,2,Magister,1,1,1,7950,66,2469,Marketing
34,Laki-laki,Menikah,4,SMA,1,1,1,4782,69,7760,Aplikasi Digital
60,Laki-laki,Cerai,3,SMA,0,1,1,7151,54,3006,Cabang
29,Laki-laki,Menikah,0,Sarjana,0,1,1,6327,2,8066,Marketing
34,Laki-laki,Menikah,3,Sarjana,1,1,1,7457,12,8465,Aplikasi Digital
44,Laki-laki,Cerai,0,SMA,1,0,0,2376,0,4050,Aplikasi Digital
52,Laki-laki,Menikah,3,Sarjana,1,0,1,4662,2,5638,Marketing
55,Laki-laki,Belum Menikah,0,Sarjana,0,0,0,6397,39,4644,Marketing
48,Perempuan,Menikah,2,Sarjana,0,1,1,7813,45,3450,Aplikasi Digital
42,Perempuan,Belum Menikah,2,Magister,1,1,1,5375,28,6563,Marketing
35,Laki-laki,Belum Menikah,1,Magister,0,0,1,3966,17,5446,Aplikasi Digital
39,Perempuan,Cerai,0,Sarjana,0,0,1,3690,65,5869,Cabang
50,Perempuan,Belum Menikah,1,SMA,1,1,0,7348,87,6508,Aplikasi Digital
37,Perempuan,Belum Menikah,2,Magister,1,1,0,3307,14,3253,Marketing
19,Laki-laki,Menikah,3,SMA,0,1,0,6247,75,6179,Aplikasi Digital
36,Perempuan,Cerai,0,Magister,0,0,0,7512,20,4679,Aplikasi Digital
63,Perempuan,Cerai,3,Magister,1,1,1,2803,71,5428,Marketing
20,Laki-laki,Menikah,1,Magister,1,1,1,6494,35,1137,Cabang
62,Laki-laki,Cerai,1,SMA,0,0,1,6654,84,3156,Cabang
21,Laki-laki,Belum Menikah,2,Sarjana,1,1,0,7595,82,9836,Aplikasi Digital
34,Perempuan,Menikah,3,Magister,1,0,1,2272,10,8497,Marketing
59,Laki-laki,Belum Menikah,1,SMA,1,0,0,3611,66,7315,Aplikasi Digital
54,Laki-laki,Belum Menikah,0,Sarjana,0,1,1,4353,29,3948,Cabang
37,Perempuan,Menikah,4,SMA,0,1,0,3642,26,3226,Marketing
63,Laki-laki,Belum Menikah,1,Magister,0,0,0,7859,83,2022,Aplikasi Digital
45,Laki-laki,Belum Menikah,2,Sarjana,1,1,0,3939,45,8278,Cabang
41,Perempuan,Belum Menikah,1,Magister,0,1,0,2807,63,4878,Aplikasi Digital
46,Laki-laki,Belum Menikah,4,Magister,1,0,0,2586,31,2788,Aplikasi Digital
45,Perempuan,Cerai,2,Magister,0,1,1,7067,35,6006,Aplikasi Digital
30,Laki-laki,Cerai,0,Sarjana,0,0,0,6041,14,6258,Cabang
37,Laki-laki,Menikah,2,SMA,1,1,0,6499,28,4712,Aplikasi Digital
23,Laki-laki,Belum Menikah,1,Magister,0,1,0,5271,89,3648,Marketing
49,Perempuan,Cerai,0,Sarjana,0,0,0,2069,65,1439,Cabang
30,Perempuan,Cerai,4,Sarjana,1,0,1,3014,18,2880,Aplikasi Digital
19,Perempuan,Cerai,2,Sarjana,1,0,1,4520,36,5273,Aplikasi Digital
35,Laki-laki,Menikah,3,Sarjana,0,0,1,6050,86,7694,Cabang
33,Laki-laki,Belum Menikah,1,Magister,0,1,0,6313,46,9547,Cabang
48,Laki-laki,Cerai,4,Magister,1,1,0,7898,61,4290,Aplikasi Digital
51,Perempuan,Menikah,2,Sarjana,0,1,1,4131,80,1122,Aplikasi Digital
54,Laki-laki,Cerai,1,Magister,1,0,0,7692,60,6127,Aplikasi Digital
28,Laki-laki,Cerai,2,SMA,1,1,1,5062,84,8811,Cabang
41,Perempuan,Menikah,3,Magister,0,0,0,6189,68,3780,Aplikasi Digital
38,Perempuan,Cerai,3,Magister,1,0,1,6136,25,5549,Cabang
36,Perempuan,Belum Menikah,2,Magister,1,1,1,7912,58,6564,Cabang
43,Laki-laki,Belum Menikah,3,SMA,1,0,0,5254,82,1903,Cabang
43,Perempuan,Cerai,4,Magister,1,0,1,2165,28,5334,Aplikasi Digital
55,Perempuan,Belum Menikah,4,Sarjana,0,1,1,4051,41,4178,Marketing
33,Perempuan,Menikah,2,Sarjana,1,0,1,7199,61,6086,Cabang
30,Laki-laki,Cerai,4,Magister,0,1,1,4908,39,7450,Marketing
45,Perempuan,Belum Menikah,1,SMA,1,0,1,7439,28,2004,Aplikasi Digital
55,Perempuan,Menikah,2,Sarjana,0,0,1,4802,38,3711,Marketing
22,Laki-laki,Menikah,4,SMA,0,1,0,7835,30,3616,Cabang
60,Laki-laki,Menikah,4,Magister,1,1,1,6821,45,2508,Cabang
35,Perempuan,Cerai,2,SMA,0,1,1,2738,98,8945,Aplikasi Digital
59,Perempuan,Cerai,2,SMA,0,0,0,5772,53,6359,Aplikasi Digital
59,Laki-laki,Belum Menikah,1,Sarjana,1,1,0,2717,69,9287,Marketing
33,Perempuan,Cerai,4,SMA,1,0,0,4034,21,6981,Marketing
62,Laki-laki,Cerai,1,Magister,0,0,0,4696,65,5197,Marketing
48,Perempuan,Belum Menikah,0,SMA,0,1,0,6630,48,2809,Cabang
48,Laki-laki,Cerai,2,Magister,0,0,0,5530,20,4947,Marketing
62,Perempuan,Menikah,1,Magister,1,1,0,4955,56,9290,Cabang
30,Perempuan,Menikah,0,Magister,0,0,0,7780,37,4292,Aplikasi Digital
33,Laki-laki,Belum Menikah,1,Magister,0,0,0,5661,76,5436,Aplikasi Digital
35,Perempuan,Menikah,3,Magister,0,1,1,5437,2,2725,Marketing
43,Perempuan,Menikah,4,SMA,1,0,0,4792,35,7869,Cabang
47,Perempuan,Menikah,1,SMA,0,0,0,2230,98,3955,Marketing
19,Perempuan,Menikah,2,SMA,0,1,1,5295,71,3808,Aplikasi Digital
59,Laki-laki,Menikah,3,Sarjana,0,1,1,7781,0,8040,Aplikasi Digital
48,Laki-laki,Menikah,4,Magister,0,0,0,3354,63,7606,Cabang
59,Laki-laki,Cerai,4,SMA,0,0,1,4201,51,8036,Aplikasi Digital
27,Perempuan,Menikah,2,Sarjana,0,1,0,2853,28,6492,Cabang
33,Laki-laki,Menikah,2,Magister,1,1,0,3277,57,9174,Cabang
62,Laki-laki,Belum Menikah,4,Magister,0,1,1,7349,3,6370,Aplikasi Digital
26,Perempuan,Cerai,0,Sarjana,0,1,0,7732,45,1792,Cabang
57,Perempuan,Cerai,2,Sarjana,0,0,1,2667,79,6228,Aplikasi Digital
31,Perempuan,Cerai,4,SMA,0,1,0,4302,3,5603,Aplikasi Digital
23,Laki-laki,Menikah,3,SMA,0,0,0,3439,64,9786,Cabang
53,Perempuan,Menikah,2,Magister,0,0,0,2140,44,2690,Cabang
52,Laki-laki,Belum Menikah,4,SMA,1,0,1,7658,7,9246,Marketing
59,Laki-laki,Belum Menikah,3,Sarjana,1,0,1,3288,92,7934,Aplikasi Digital
49,Perempuan,Menikah,4,SMA,1,1,0,4802,82,4395,Cabang
63,Perempuan,Menikah,3,Magister,1,0,1,2551,42,5746,Cabang
55,Laki-laki,Belum Menikah,1,Sarjana,0,0,1,2566,90,9295,Aplikasi Digital
39,Perempuan,Cerai,2,Magister,1,0,0,4731,66,2727,Aplikasi Digital
26,Perempuan,Cerai,0,Magister,0,1,1,4011,3,2814,Marketing
39,Perempuan,Cerai,2,Magister,1,1,0,4825,10,5134,Marketing
28,Laki-laki,Cerai,0,Sarjana,1,1,0,7122,15,9861,Aplikasi Digital
55,Laki-laki,Belum Menikah,2,SMA,1,1,1,6700,70,2427,Marketing
21,Perempuan,Menikah,1,SMA,1,1,0,5028,41,5586,Marketing
40,Perempuan,Cerai,1,SMA,0,1,1,7416,73,3467,Aplikasi Digital
37,Perempuan,Belum Menikah,4,Magister,1,0,0,6431,47,7274,Aplikasi Digital
33,Perempuan,Cerai,1,Sarjana,1,0,0,4766,43,7035,Cabang
42,Perempuan,Menikah,4,SMA,1,1,1,6310,77,7765,Aplikasi Digital
32,Laki-laki,Menikah,4,Magister,0,1,1,7632,5,5373,Marketing
50,Perempuan,Menikah,1,Magister,1,0,1,7436,35,2362,Aplikasi Digital
57,Perempuan,Menikah,0,SMA,0,1,0,5346,33,4285,Cabang
47,Laki-laki,Menikah,3,Magister,1,1,0,7284,5,5869,Aplikasi Digital
33,Perempuan,Belum Menikah,0,Magister,1,1,1,5165,54,5923,Aplikasi Digital
43,Laki-laki,Menikah,2,Magister,1,0,1,6904,37,6831,Marketing
22,Laki-laki,Cerai,0,SMA,0,0,0,3268,27,8003,Cabang
27,Laki-laki,Belum Menikah,0,Sarjana,0,0,1,4230,94,1644,Marketing
59,Laki-laki,Cerai,1,Sarjana,0,1,0,5851,87,2488,Cabang
39,Laki-laki,Belum Menikah,3,SMA,0,0,1,6691,12,4581,Marketing
54,Laki-laki,Menikah,1,Magister,1,1,0,5107,24,3201,Marketing
26,Perempuan,Cerai,0,Sarjana,1,1,0,4332,29,8211,Marketing
59,Laki-laki,Belum Menikah,3,Sarjana,1,1,0,4239,22,7247,Cabang
57,Perempuan,Belum Menikah,4,SMA,0,0,0,4673,98,2401,Marketing
56,Perempuan,Cerai,3,Magister,0,1,1,5965,38,4837,Cabang
61,Laki-laki,Belum Menikah,1,Magister,0,1,1,4469,46,9762,Marketing
56,Perempuan,Belum Menikah,0,Sarjana,1,0,0,7307,30,2647,Cabang
42,Laki-laki,Belum Menikah,0,Sarjana,0,1,1,2573,72,5785,Cabang
42,Perempuan,Belum Menikah,1,Magister,0,0,0,7752,7,8096,Marketing
28,Perempuan,Menikah,2,Sarjana,1,1,1,2676,32,1977,Aplikasi Digital
37,Laki-laki,Menikah,2,Sarjana,0,1,1,6293,13,6023,Cabang
59,Laki-laki,Belum Menikah,0,Magister,1,0,0,6241,35,6814,Aplikasi Digital
31,Perempuan,Belum Menikah,4,SMA,1,0,1,7005,26,5468,Marketing
29,Laki-laki,Belum Menikah,1,Magister,0,1,0,3754,76,1339,Marketing
38,Laki-laki,Menikah,0,SMA,0,0,1,6289,88,9907,Cabang
42,Perempuan,Menikah,1,Magister,1,0,0,5030,12,6906,Cabang
34,Laki-laki,Cerai,2,SMA,1,1,0,4201,56,1484,Marketing
58,Perempuan,Cerai,4,SMA,1,0,0,6748,87,7685,Cabang
55,Laki-laki,Menikah,1,Sarjana,1,1,0,6637,7,1283,Cabang
19,Laki-laki,Menikah,4,Sarjana,1,1,0,2686,56,7597,Aplikasi Digital
45,Perempuan,Cerai,0,SMA,0,1,1,5409,51,4790,Cabang
37,Perempuan,Cerai,3,Magister,1,0,0,6341,33,1169,Aplikasi Digital
30,Perempuan,Cerai,2,Sarjana,1,0,1,7540,36,5509,Aplikasi Digital
21,Perempuan,Menikah,2,Sarjana,1,1,0,7280,78,7108,Cabang
40,Laki-laki,Menikah,2,SMA,1,0,0,3990,72,7809,Marketing
31,Perempuan,Belum Menikah,2,Magister,1,1,0,4953,13,1699,Cabang
47,Perempuan,Menikah,0,Sarjana,1,1,1,3822,39,2164,Aplikasi Digital
55,Laki-laki,Cerai,1,SMA,0,1,1,3558,99,4685,Cabang
46,Laki-laki,Belum Menikah,0,SMA,1,0,0,2540,61,9798,Aplikasi Digital
63,Perempuan,Menikah,3,SMA,1,1,1,6254,59,3330,Cabang
45,Perempuan,Cerai,0,SMA,0,0,1,2155,83,8740,Cabang
21,Perempuan,Menikah,2,SMA,0,1,1,7397,98,9148,Aplikasi Digital
49,Perempuan,Menikah,3,Magister,1,0,0,4711,96,5335,Marketing
56,Laki-laki,Menikah,4,Magister,1,1,0,6446,71,8178,Marketing
26,Laki-laki,Menikah,3,Magister,0,1,0,3574,58,4915,Cabang
23,Perempuan,Menikah,2,Magister,1,1,0,3116,17,9112,Aplikasi Digital
33,Perempuan,Belum Menikah,2,Sarjana,0,0,1,4933,67,6615,Cabang
45,Laki-laki,Cerai,1,Magister,0,0,1,3869,35,1788,Aplikasi Digital
56,Laki-laki,Cerai,3,SMA,1,0,1,2481,72,9398,Aplikasi Digital
63,Perempuan,Belum Menikah,3,Magister,0,1,0,6616,61,2963,Cabang
50,Laki-laki,Cerai,0,SMA,0,0,1,7382,31,8651,Cabang
51,Laki-laki,Menikah,2,Sarjana,1,1,1,2111,88,8878,Cabang
42,Laki-laki,Menikah,1,Sarjana,0,1,0,3554,96,9744,Aplikasi Digital
50,Laki-laki,Menikah,0,Magister,1,1,0,3433,52,3135,Aplikasi Digital
36,Perempuan,Cerai,4,Sarjana,1,1,1,4494,46,2829,Marketing
58,Perempuan,Belum Menikah,4,Magister,0,1,1,7207,67,9873,Cabang
38,Perempuan,Belum Menikah,2,Magister,1,0,1,5893,24,3654,Marketing
42,Laki-laki,Cerai,3,Sarjana,1,1,0,7346,12,7562,Aplikasi Digital
20,Perempuan,Belum Menikah,1,SMA,0,1,0,6075,11,6278,Aplikasi Digital
52,Laki-laki,Belum Menikah,2,Sarjana,1,0,1,3050,28,5462,Aplikasi Digital
41,Laki-laki,Menikah,0,SMA,0,1,1,5733,78,8267,Cabang
33,Perempuan,Belum Menikah,3,Magister,0,1,0,2716,35,3575,Aplikasi Digital
44,Laki-laki,Belum Menikah,0,SMA,0,0,1,7858,48,6576,Aplikasi Digital
35,Perempuan,Belum Menikah,2,Sarjana,0,1,0,3640,68,3449,Cabang
49,Laki-laki,Cerai,0,SMA,1,0,1,3356,36,4565,Aplikasi Digital
38,Laki-laki,Menikah,0,SMA,1,1,0,3081,4,7775,Cabang
42,Laki-laki,Menikah,0,Magister,0,1,1,4616,27,9564,Cabang
58,Perempuan,Menikah,0,Magister,0,0,1,7793,74,2648,Cabang
43,Laki-laki,Belum Menikah,3,Magister,0,0,0,7128,45,3735,Cabang
61,Laki-laki,Menikah,3,SMA,0,0,1,4722,50,8369,Cabang
42,Laki-laki,Cerai,1,SMA,0,0,0,3452,81,6526,Cabang
44,Perempuan,Menikah,1,SMA,0,1,0,5458,52,9036,Aplikasi Digital
29,Laki-laki,Cerai,0,Magister,0,0,0,4963,53,7465,Aplikasi Digital
45,Perempuan,Menikah,4,SMA,1,1,0,3162,75,2111,Cabang
46,Laki-laki,Menikah,4,SMA,1,0,0,2509,41,1291,Cabang
34,Laki-laki,Cerai,1,SMA,0,0,1,3590,19,7203,Aplikasi Digital
56,Laki-laki,Belum Menikah,1,SMA,1,0,0,7134,47,6474,Marketing
53,Perempuan,Belum Menikah,4,SMA,0,1,1,7740,17,1622,Cabang
62,Perempuan,Menikah,0,Sarjana,1,0,0,4312,93,1074,Marketing
49,Perempuan,Belum Menikah,2,Sarjana,1,0,1,7088,99,4608,Cabang
57,Perempuan,Belum Menikah,1,SMA,1,1,0,7454,8,2307,Marketing
26,Laki-laki,Cerai,1,Magister,1,0,0,3304,99,1326,Cabang
28,Perempuan,Menikah,3,SMA,0,0,0,5484,42,2494,Aplikasi Digital
55,Laki-laki,Belum Menikah,1,Sarjana,1,0,0,5879,12,6899,Aplikasi Digital
29,Perempuan,Belum Menikah,1,Magister,0,0,1,5016,90,2072,Aplikasi Digital
39,Laki-laki,Belum Menikah,4,Magister,0,0,0,2446,72,7471,Marketing
20,Laki-laki,Cerai,2,Sarjana,0,0,0,4333,98,8304,Aplikasi Digital
59,Perempuan,Belum Menikah,4,SMA,1,0,0,2404,77,2776,Aplikasi Digital
56,Perempuan,Menikah,4,Magister,0,1,0,2977,31,1698,Aplikasi Digital
21,Perempuan,Menikah,0,Sarjana,1,0,1,3685,75,2110,Aplikasi Digital
39,Perempuan,Menikah,4,SMA,0,0,1,3628,71,3000,Aplikasi Digital
53,Perempuan,Menikah,1,Sarjana,0,1,0,2665,2,4867,Cabang
53,Perempuan,Cerai,0,SMA,1,0,1,5287,44,3526,Cabang
22,Perempuan,Menikah,0,SMA,1,1,0,5196,18,1867,Aplikasi Digital
31,Laki-laki,Belum Menikah,3,Magister,1,1,1,2579,61,3539,Cabang
22,Perempuan,Menikah,1,Sarjana,1,0,1,6859,46,5602,Aplikasi Digital
26,Perempuan,Belum Menikah,1,SMA,0,0,0,4324,41,2428,Aplikasi Digital
36,Perempuan,Menikah,0,SMA,1,0,0,6628,84,3848,Marketing
49,Laki-laki,Belum Menikah,0,Sarjana,1,0,1,2469,33,3004,Cabang
32,Perempuan,Menikah,1,Magister,0,0,1,6479,56,7038,Cabang
50,Laki-laki,Belum Menikah,2,Magister,1,1,0,6882,42,4773,Marketing
55,Perempuan,Belum Menikah,1,SMA,0,1,1,6815,31,8338,Marketing
23,Perempuan,Cerai,1,SMA,1,0,1,6078,25,7835,Aplikasi Digital
59,Perempuan,Cerai,0,SMA,0,1,1,4889,25,8315,Aplikasi Digital
38,Laki-laki,Cerai,0,SMA,0,0,0,6177,13,4687,Aplikasi Digital
50,Perempuan,Cerai,3,Magister,1,1,0,6789,13,8577,Aplikasi Digital
28,Perempuan,Menikah,3,Sarjana,0,1,0,3673,96,6076,Aplikasi Digital
22,Laki-laki,Belum Menikah,1,Magister,0,1,1,4101,18,1022,Marketing
23,Laki-laki,Cerai,2,SMA,1,0,1,5008,81,4709,Aplikasi Digital
46,Laki-laki,Menikah,0,Sarjana,0,1,0,5526,5,3028,Marketing
60,Laki-laki,Cerai,4,Sarjana,0,1,0,7052,38,9555,Marketing
47,Laki-laki,Belum Menikah,1,Sarjana,0,1,0,4097,9,3063,Marketing
23,Laki-laki,Belum Menikah,2,Magister,0,1,1,7735,26,4055,Aplikasi Digital
44,Perempuan,Belum Menikah,2,Sarjana,1,1,1,4462,1,1837,Marketing
32,Laki-laki,Cerai,0,Sarjana,0,1,1,2340,72,8977,Cabang
43,Perempuan,Menikah,0,Magister,1,0,1,3423,89,6357,Aplikasi Digital
54,Laki-laki,Menikah,4,Magister,0,0,1,3179,95,6353,Marketing
28,Laki-laki,Cerai,3,Sarjana,0,0,0,7159,29,1881,Cabang
20,Perempuan,Cerai,3,Magister,1,0,0,5955,85,8455,Aplikasi Digital
55,Perempuan,Menikah,4,Magister,1,1,0,4074,60,5257,Marketing
25,Laki-laki,Cerai,0,SMA,0,1,1,2301,37,2272,Cabang
31,Perempuan,Belum Menikah,2,Magister,1,0,0,3299,47,8495,Aplikasi Digital
49,Laki-laki,Menikah,1,SMA,1,1,0,7261,30,7719,Aplikasi Digital
59,Laki-laki,Cerai,1,Magister,0,0,0,5178,22,5373,Cabang
47,Laki-laki,Cerai,0,Magister,0,0,1,3618,32,1005,Cabang
23,Perempuan,Menikah,4,Magister,0,1,0,5180,32,5554,Cabang
31,Perempuan,Cerai,1,SMA,0,0,0,6106,34,2645,Aplikasi Digital
45,Laki-laki,Menikah,1,Sarjana,1,1,1,4774,59,3064,Aplikasi Digital
56,Perempuan,Cerai,1,SMA,0,1,0,6530,79,4255,Aplikasi Digital
34,Perempuan,Belum Menikah,4,Magister,0,0,1,6787,0,4818,Marketing
48,Laki-laki,Belum Menikah,3,SMA,0,1,0,2087,12,1449,Aplikasi Digital
42,Perempuan,Menikah,2,Magister,1,0,1,2538,6,8738,Cabang
35,Laki-laki,Cerai,0,SMA,1,0,1,5494,75,7462,Aplikasi Digital
51,Perempuan,Belum Menikah,4,Sarjana,0,0,0,4709,67,8922,Marketing
34,Laki-laki,Belum Menikah,1,Magister,0,0,1,6780,43,3564,Cabang
27,Perempuan,Cerai,3,Magister,1,0,0,5228,50,6066,Cabang
19,Laki-laki,Belum Menikah,1,Magister,1,1,0,3358,86,7377,Marketing
64,Laki-laki,Belum Menikah,2,Magister,1,0,0,4433,81,9914,Marketing
61,Laki-laki,Cerai,1,SMA,1,1,1,4188,45,3246,Marketing
48,Perempuan,Cerai,4,Magister,1,0,1,2160,32,9493,Aplikasi Digital
47,Perempuan,Cerai,2,Magister,0,0,1,2966,41,5594,Marketing
36,Laki-laki,Menikah,2,Sarjana,1,0,1,5083,23,5475,Marketing
37,Perempuan,Belum Menikah,2,Sarjana,1,1,1,6929,8,6881,Aplikasi Digital
32,Perempuan,Belum Menikah,1,Magister,1,0,1,3050,78,5437,Marketing
28,Perempuan,Cerai,3,SMA,0,0,0,5939,73,9661,Aplikasi Digital
31,Laki-laki,Belum Menikah,0,Sarjana,1,0,1,2238,80,9715,Cabang
21,Perempuan,Belum Menikah,3,Sarjana,1,0,1,3961,62,8392,Cabang
49,Laki-laki,Menikah,2,Magister,1,0,0,2565,16,9201,Cabang
24,Laki-laki,Menikah,4,Sarjana,1,0,1,7059,47,1538,Aplikasi Digital
33,Laki-laki,Menikah,0,SMA,0,0,0,3825,46,3120,Cabang
34,Laki-laki,Cerai,4,Sarjana,0,1,1,3395,88,5417,Aplikasi Digital
52,Laki-laki,Belum Menikah,4,Sarjana,0,0,0,2186,7,9790,Marketing
33,Perempuan,Cerai,3,SMA,1,0,1,2785,60,2002,Aplikasi Digital
21,Laki-laki,Belum Menikah,1,Magister,0,0,0,5507,99,3658,Marketing
61,Laki-laki,Menikah,1,Sarjana,0,0,1,7461,89,6670,Cabang
36,Perempuan,Belum Menikah,4,SMA,1,1,0,2939,59,4800,Marketing
48,Perempuan,Cerai,3,Sarjana,0,1,1,4889,54,1631,Marketing
61,Laki-laki,Menikah,0,Magister,1,1,1,4162,41,4726,Marketing
61,Laki-laki,Menikah,3,Sarjana,0,1,0,2498,51,6046,Aplikasi Digital
37,Laki-laki,Menikah,2,Sarjana,1,0,1,4135,80,2466,Aplikasi Digital
23,Laki-laki,Belum Menikah,2,Sarjana,0,0,1,4861,79,5359,Cabang
24,Perempuan,Cerai,0,Sarjana,1,0,0,7726,96,7710,Marketing
29,Perempuan,Menikah,3,SMA,0,1,0,2762,92,7152,Aplikasi Digital
21,Perempuan,Menikah,3,Sarjana,0,1,0,7404,20,5845,Cabang
35,Laki-laki,Belum Menikah,4,SMA,0,1,1,2581,42,5296,Aplikasi Digital
37,Perempuan,Menikah,4,Magister,1,0,1,6708,81,9720,Aplikasi Digital
24,Laki-laki,Cerai,1,Sarjana,1,0,1,4435,53,8667,Cabang
43,Laki-laki,Belum Menikah,0,Magister,1,1,1,4361,5,6249,Cabang
42,Laki-laki,Cerai,2,Magister,0,0,1,3867,52,7906,Aplikasi Digital
20,Perempuan,Cerai,0,Sarjana,0,0,0,7950,84,7506,Marketing
40,Laki-laki,Belum Menikah,1,Magister,1,1,0,7876,88,8076,Cabang
35,Perempuan,Belum Menikah,1,Sarjana,0,1,1,3698,13,2722,Cabang
40,Perempuan,Menikah,4,Magister,1,1,1,2466,12,2821,Cabang
32,Perempuan,Belum Menikah,0,Sarjana,1,0,1,2469,69,3174,Cabang
54,Perempuan,Belum Menikah,1,Sarjana,0,1,0,3852,16,6491,Aplikasi Digital
36,Laki-laki,Belum Menikah,1,Sarjana,0,1,1,7081,21,8870,Aplikasi Digital
